4358383,2.952,4.374,8.389,-0.025,-0.126,0.024,3123,4095
4358403,2.94,2.866,8.452,-0.085,-0.058,-0.047,3121,4095
4358423,3.666,3.926,8.588,0.092,-0.007,0.003,3122,4095
4358443,2.61,3.661,8.495,0.13,-0.069,0.026,3122,4095
4358463,3.237,2.749,8.76,0.16,-0.12,-0.003,3124,4095
4358483,3.412,3.711,8.614,0.252,-0.226,0.054,3127,4095
4358503,2.672,2.442,9.033,0.363,-0.482,0.031,3129,4095
4358523,3.196,1.314,9.55,0.778,-0.874,0.1,3136,4095
4358544,3.333,1.192,9.357,1.472,-1.024,0.224,3135,3972
4358563,3.026,0.476,8.26,2.748,-0.687,0.124,3117,3332
4358583,3.718,2.863,7.853,3.984,-0.429,0.138,3061,1910
4358603,3.563,2.863,6.843,4.741,-0.255,0.133,2998,0
4358623,4.192,3.826,6.165,5.345,0.067,-0.067,2929,0
4358643,4.276,6.373,2.014,5.552,-0.041,-0.424,2818,0
4358663,4.092,7.791,3.558,5.137,0.195,-0.498,2665,0
4358683,4.717,8.993,1.7,5.15,0.664,-0.412,2538,0
4358703,4.106,9.773,1.381,4.54,0.771,-0.09,2488,0
4358723,3.148,11.15,3.883,3.598,0.44,0.073,2431,0
4358743,2.492,9.969,1.786,2.49,0.021,-0.132,2348,0
4358763,2.301,10.424,1.164,1.364,-0.286,-0.392,2285,0
4358783,2.382,10.482,1.302,0.451,-0.521,-0.402,2251,0
4358803,2.629,10.266,0.666,0.067,-0.578,-0.247,2237,0
4358824,2.954,10.18,0.153,0.013,-0.455,-0.129,2229,0
4358843,3.23,10.163,0.316,-0.103,-0.315,-0.08,2227,0
4358863,3.373,9.658,0.548,-0.238,-0.193,-0.044,2225,0
4358883,3.481,9.278,1.025,-0.284,-0.153,-0.016,2225,0
4358903,3.661,9.177,1.472,-0.306,-0.144,-0.013,2230,0
4358923,3.728,8.863,1.657,-0.34,-0.136,-0.067,2234,0
4358943,3.704,8.626,1.602,-0.217,-0.059,-0.091,2236,0
4358963,3.508,8.808,1.638,0.055,0.03,-0.05,2238,0
4358983,3.318,9.232,1.693,0.15,0.063,-0.014,2242,0
4359003,3.223,9.354,1.872,0.059,0.022,-0.003,2245,0
4359023,3.254,9.148,1.891,-0.004,-0.021,-0.01,2250,0
4359043,3.306,8.938,1.774,-0.014,-0.043,-0.018,2253,0
4359063,3.359,8.94,1.781,0.052,-0.036,0.0,2256,0
4359083,3.364,8.952,1.803,0.129,0.019,0.007,2258,0
4359103,3.268,9.031,1.839,0.18,0.061,-0.002,2263,0
4359123,3.11,9.282,2.006,0.16,0.047,-0.018,2265,0
4359143,3.074,9.251,1.994,0.029,-0.012,-0.037,2268,0
4359163,3.11,9.079,1.951,-0.024,-0.031,-0.024,2271,0
4359183,3.093,9.041,2.023,0.027,0.005,-0.001,2272,0
4359203,3.031,9.136,2.116,0.089,0.03,0.012,2274,0
4359223,3.045,9.316,2.229,0.084,0.011,0.023,2278,0
4359244,3.067,9.275,2.356,0.005,-0.028,0.006,2280,0
4359263,3.108,9.187,2.356,-0.044,-0.052,0.003,2283,0
4359283,3.093,9.072,2.217,-0.051,-0.063,0.007,2285,0
4359303,3.036,8.935,2.186,-0.012,-0.064,0.0,2287,0
4359324,3.074,8.976,2.114,0.055,-0.078,0.009,2288,0
4359343,3.134,9.045,2.006,0.079,-0.079,0.019,2289,0
4359363,3.235,9.009,1.858,0.058,-0.06,0.017,2292,0
4359383,3.199,8.923,1.781,0.045,-0.036,0.018,2296,0
4359403,3.184,8.894,1.755,0.055,-0.023,-0.002,2298,0
4359423,3.203,8.899,1.848,0.05,-0.023,-0.022,2298,0
4359443,3.237,8.952,1.98,0.041,-0.03,-0.018,2300,0
4359463,3.244,8.947,1.944,0.072,-0.031,-0.012,2301,0
4359483,3.268,8.981,1.851,0.09,-0.021,-0.013,2303,0
4359503,3.275,9.079,1.841,0.091,-0.006,-0.011,2303,0
4359523,3.23,9.179,1.927,0.092,0.003,-0.017,2305,0
4359543,3.242,9.182,1.954,0.067,-0.017,-0.02,2304,0
4359563,3.282,9.072,1.915,0.065,-0.027,-0.021,2307,0
4359584,3.314,9.091,1.839,0.076,-0.022,-0.019,2308,0
4359603,3.247,9.139,1.822,0.077,-0.01,-0.007,2309,0
4359623,3.194,9.254,1.846,0.06,0.002,0.007,2308,0
4359643,3.153,9.208,1.887,0.047,0.006,0.009,2312,0
4359663,3.151,9.175,1.896,0.055,0.005,0.015,2311,0
4359683,3.146,9.151,1.92,0.038,0.004,0.013,2313,0
4359703,3.132,9.084,1.99,0.009,-0.002,0.007,2317,0
4359723,3.112,9.026,2.042,0.013,-0.005,0.002,2316,0
4359743,3.112,8.966,2.023,0.037,-0.012,0.005,2318,0
4359763,3.1,9.033,2.143,0.07,-0.015,0.001,2319,0
4359783,3.084,9.084,2.164,0.06,-0.029,0.004,2319,0
4359803,3.1,9.074,2.145,0.064,-0.04,0.017,2319,0
4359823,3.175,9.038,2.002,0.06,-0.044,0.013,2320,0
4359843,3.23,8.964,1.903,0.039,-0.036,-0.007,2321,0
4359863,3.213,9.002,1.824,0.035,-0.031,-0.014,2322,0
4359883,3.259,9.021,1.815,0.026,-0.029,-0.017,2322,0
4359903,3.208,9.009,1.851,0.033,-0.025,-0.017,2325,0
4359923,3.175,9.045,1.834,0.051,-0.023,-0.014,2326,0
4359944,3.184,9.098,1.851,0.047,-0.014,-0.012,2328,0
4359963,3.199,9.081,1.877,0.041,-0.005,-0.011,2331,0
4359983,3.16,9.033,1.918,0.037,0.002,-0.013,2332,0
4360003,3.146,9.088,2.009,0.042,0.001,-0.01,2333,0
4360023,3.16,9.081,2.061,0.034,-0.007,-0.016,2333,0
4360044,3.141,9.057,2.03,0.035,-0.011,-0.021,2333,0
4360063,3.124,9.108,2.03,0.047,-0.022,-0.013,2333,0
4360083,3.117,9.134,1.975,0.047,-0.026,-0.006,2333,0
4360103,3.146,9.112,1.946,0.05,-0.021,-0.01,2335,0
4360123,3.127,9.091,2.045,0.056,-0.022,-0.009,2336,0
4360143,3.103,9.12,2.037,0.069,-0.031,0.001,2337,0
4360163,3.117,9.076,1.942,0.063,-0.036,0.009,2337,0
4360183,3.144,9.041,1.923,0.046,-0.036,-0.008,2338,0
4360203,3.141,9.052,2.023,0.033,-0.039,-0.015,2340,0
4360223,3.134,9.036,2.014,0.046,-0.042,-0.013,2341,0
4360243,3.156,9.084,1.937,0.069,-0.044,-0.004,2340,0
4360263,3.177,9.081,1.87,0.076,-0.041,0.003,2342,0
4360283,3.194,9.098,1.872,0.056,-0.032,0.004,2342,0
4360303,3.156,9.045,1.903,0.048,-0.025,0.0,2345,0
4360323,3.168,9.06,1.882,0.043,-0.026,-0.007,2344,0
4360343,3.184,9.064,1.86,0.031,-0.018,-0.01,2344,0
4360363,3.22,9.067,1.863,0.025,-0.013,-0.015,2342,0
4360383,3.163,9.057,1.98,0.034,-0.002,-0.012,2342,0
4360403,3.132,9.1,2.066,0.067,-0.014,0.002,2344,0
4360423,3.129,9.124,1.99,0.057,-0.027,0.008,2343,0
4360443,3.136,9.098,1.961,0.029,-0.03,0.0,2344,0
4360463,3.115,9.043,1.978,0.039,-0.027,-0.002,2346,0
4360483,3.12,9.081,1.978,0.061,-0.026,0.003,2345,0
4360503,3.115,9.081,1.93,0.055,-0.029,0.0,2347,0
4360523,3.103,9.069,2.006,0.027,-0.034,-0.009,2347,0
4360543,3.091,9.033,2.066,0.022,-0.044,-0.011,2347,0
4360563,3.103,9.0,2.04,0.046,-0.048,-0.003,2349,0
4360583,3.132,9.041,1.901,0.073,-0.045,-0.001,2351,0
4360603,3.151,9.088,1.827,0.059,-0.035,-0.011,2351,0
4360623,3.172,9.1,1.932,0.032,-0.034,-0.009,2350,0
4360643,3.124,9.084,1.982,0.03,-0.029,-0.014,2350,0
4360664,3.163,9.057,1.966,0.046,-0.039,-0.011,2350,0
4360683,3.168,9.093,1.894,0.052,-0.042,-0.01,2350,0
4360703,3.184,9.136,1.915,0.035,-0.036,-0.008,2350,0
4360723,3.151,9.131,1.956,0.037,-0.03,-0.006,2351,0
4360743,3.151,9.112,1.946,0.034,-0.038,-0.004,2352,0
4360764,3.158,9.074,1.889,0.037,-0.033,-0.003,2351,0
4360783,3.165,9.105,1.877,0.041,-0.022,-0.003,2353,0
4360803,3.093,9.088,1.968,0.042,-0.019,-0.003,2352,0
4360823,3.115,9.079,2.004,0.044,-0.036,-0.005,2352,0
4360843,3.134,9.029,1.975,0.036,-0.043,-0.005,2352,0
4360863,3.141,8.969,1.901,0.043,-0.042,-0.005,2353,0
4360883,3.132,9.033,1.844,0.048,-0.03,-0.003,2352,0
4360903,3.093,9.009,1.899,0.043,-0.018,-0.011,2353,0
4360923,3.086,9.079,1.961,0.047,-0.023,-0.02,2354,0
4360943,3.105,9.131,2.002,0.038,-0.035,-0.019,2353,0
4360964,3.163,9.131,1.949,0.041,-0.041,-0.015,2354,0
4360983,3.163,9.151,1.951,0.053,-0.03,-0.011,2354,0
4361003,3.117,9.129,1.951,0.049,-0.03,-0.008,2354,0
4361023,3.165,8.985,1.985,0.077,-0.035,-0.004,2355,0
4361043,3.172,9.108,1.891,0.095,-0.028,0.001,2356,0
4361063,3.177,9.143,1.865,0.063,-0.025,-0.005,2354,0
4361083,3.148,9.148,1.927,0.037,-0.022,-0.009,2355,0
4361103,3.096,9.143,1.944,0.042,-0.023,-0.006,2356,0
4361123,3.093,9.105,1.961,0.043,-0.032,0.001,2358,0
4361143,3.112,9.052,1.946,0.047,-0.037,0.005,2359,0
4361163,3.129,9.076,1.918,0.058,-0.031,0.003,2359,0
4361184,3.12,9.079,1.935,0.043,-0.028,-0.004,2359,0
4361204,3.122,9.072,1.92,0.025,-0.031,-0.01,2361,0
4361223,3.105,9.038,1.937,0.035,-0.031,-0.011,2361,0
4361243,3.074,9.088,1.958,0.037,-0.03,-0.012,2359,0
4361263,3.057,9.038,1.975,0.031,-0.034,-0.015,2359,0
4361283,3.105,9.012,1.954,0.034,-0.04,-0.01,2360,0
4361303,3.132,9.031,1.923,0.045,-0.035,-0.015,2361,0
4361323,3.124,9.086,1.908,0.045,-0.027,-0.018,2362,0
4361343,3.096,9.088,1.923,0.036,-0.027,-0.014,2363,0
4361363,3.103,9.093,1.899,0.037,-0.031,-0.013,2363,0
4361383,3.129,9.096,1.896,0.048,-0.032,-0.008,2363,0
4361403,3.146,9.105,1.863,0.043,-0.023,-0.017,2362,0
4361423,3.112,9.112,1.927,0.034,-0.014,-0.025,2362,0
4361443,3.089,9.093,1.992,0.029,-0.023,-0.023,2365,0
4361463,3.132,9.12,2.037,0.037,-0.034,-0.024,2363,0
4361483,3.156,9.146,1.992,0.032,-0.038,-0.019,2366,0
4361503,3.134,9.127,1.932,0.042,-0.029,-0.013,2365,0
4361523,3.077,9.158,1.985,0.048,-0.021,-0.013,2365,0
4361544,3.055,9.141,1.951,0.036,-0.026,0.002,2366,0
4361563,3.089,9.105,1.915,0.04,-0.03,0.002,2366,0
4361583,3.12,9.069,1.949,0.039,-0.027,-0.0,2366,0
4361603,3.112,9.074,1.963,0.042,-0.024,-0.008,2365,0
4361623,3.093,9.086,1.994,0.043,-0.031,-0.011,2366,0
4361643,3.055,9.122,1.875,0.05,-0.031,-0.008,2364,0
4361663,3.081,9.172,1.836,0.043,-0.029,-0.006,2366,0
4361683,3.105,9.17,1.906,0.022,-0.013,-0.009,2367,0
4361703,3.086,9.103,2.028,0.022,-0.016,-0.013,2367,0
4361723,3.074,9.076,2.049,0.041,-0.024,-0.003,2367,0
4361743,3.081,9.076,1.966,0.037,-0.029,0.001,2366,0
4361763,3.081,9.081,1.93,0.037,-0.023,0.001,2366,0
4361783,3.105,9.12,1.956,0.035,-0.017,-0.001,2367,0
4361803,3.089,9.105,1.956,0.038,-0.019,-0.004,2366,0
4361823,3.069,9.12,1.906,0.033,-0.017,-0.007,2366,0
4361843,3.077,9.146,1.949,0.025,-0.014,-0.001,2366,0
4361863,3.065,9.088,1.992,0.022,-0.012,-0.0,2366,0
4361884,3.084,9.096,2.009,0.037,-0.015,0.005,2366,0
4361903,3.053,9.124,1.997,0.049,-0.016,0.006,2367,0
4361924,3.045,9.158,2.021,0.034,-0.026,0.001,2368,0
4361943,3.041,9.139,2.042,0.016,-0.032,0.002,2368,0
4361963,3.062,9.074,2.035,0.026,-0.038,0.007,2370,0
4361983,3.079,9.057,1.978,0.045,-0.034,0.017,2368,0
4362003,3.079,9.072,1.973,0.044,-0.032,0.012,2369,0
4362023,3.081,9.048,1.97,0.03,-0.032,-0.001,2370,0
4362043,3.086,9.045,1.975,0.038,-0.031,0.0,2368,0
4362063,3.072,9.067,1.968,0.04,-0.031,0.001,2371,0
4362083,3.091,9.105,1.915,0.028,-0.03,0.001,2369,0
4362103,3.081,9.05,1.973,0.031,-0.023,0.003,2370,0
4362123,3.069,9.06,2.028,0.045,-0.023,0.004,2371,0
4362144,3.093,9.038,1.999,0.04,-0.029,0.005,2369,0
4362163,3.12,8.995,1.949,0.027,-0.026,-0.003,2371,0
4362183,3.105,9.014,1.97,0.023,-0.018,-0.015,2370,0
4362203,3.084,9.005,1.966,0.022,-0.015,-0.016,2370,0
