3643373,10.226,0.615,0.031,-0.085,0.001,0.009,1779,0,0
3643394,10.139,0.532,0.086,-0.074,0.009,0.013,1778,0,0
3643413,10.132,0.555,0.113,-0.037,0.013,-0.001,1779,0,0
3643433,10.147,0.656,0.096,-0.043,0.013,-0.003,1779,0,0
3643453,10.166,0.654,0.189,-0.062,0.003,0.013,1779,0,0
3643473,10.168,0.534,0.172,-0.075,-0.006,0.021,1779,0,0
3643493,10.127,0.443,0.129,-0.059,-0.003,0.001,1780,0,0
3643513,10.099,0.508,0.053,-0.05,0.0,-0.017,1778,0,0
3643533,10.144,0.534,0.024,-0.072,0.008,-0.015,1779,0,0
3643553,10.192,0.51,0.048,-0.091,0.017,-0.016,1780,0,0
3643573,10.154,0.517,0.139,-0.076,0.027,-0.029,1780,0,0
3643594,10.163,0.666,0.148,-0.057,0.025,-0.021,1778,0,0
3643613,10.195,0.687,0.156,-0.073,0.021,-0.004,1779,0,0
3643633,10.197,0.601,0.163,-0.097,0.006,-0.006,1779,0,0
3643653,10.259,0.565,0.074,-0.062,-0.008,-0.006,1779,0,0
3643673,10.23,0.584,0.012,-0.059,-0.006,0.001,1779,0,0
3643693,10.199,0.579,-0.002,-0.048,0.006,0.008,1779,0,0
3643713,10.166,0.555,0.034,-0.071,0.011,0.013,1779,0,0
3643733,10.154,0.5,0.084,-0.097,0.014,0.006,1779,0,0
3643753,10.151,0.476,0.16,-0.067,0.018,0.002,1779,0,0
3643773,10.123,0.474,0.187,-0.041,0.005,-0.009,1779,0,0
3643793,10.104,0.5,0.096,-0.048,-0.001,-0.015,1779,0,0
3643814,10.111,0.508,0.01,-0.064,0.005,-0.016,1778,0,0
3643833,10.084,0.543,0.036,-0.072,0.016,-0.025,1778,0,0
3643853,10.084,0.62,0.045,-0.056,0.028,-0.03,1778,0,0
3643873,10.113,0.666,0.103,-0.034,0.026,-0.035,1778,0,0
3643893,10.161,0.737,0.096,-0.035,0.028,-0.027,1778,0,0
3643913,10.221,0.618,0.113,-0.066,0.033,-0.005,1779,0,0
3643933,10.242,0.45,0.215,-0.091,0.029,-0.004,1778,0,0
3643953,10.25,0.433,0.275,-0.054,0.02,-0.022,1778,0,0
3643973,10.23,0.603,0.278,-0.029,0.003,-0.041,1780,0,0
3643993,10.183,0.783,0.213,-0.047,-0.015,-0.023,1779,0,0
3644013,10.216,0.807,0.055,-0.055,-0.014,-0.004,1778,0,0
3644033,10.218,0.718,0.041,-0.074,0.007,0.012,1779,0,0
3644053,10.147,0.618,0.065,-0.078,0.021,0.02,1778,0,0
3644073,10.101,0.455,0.139,-0.09,0.013,0.017,1778,0,0
3644093,10.132,0.426,0.158,-0.056,0.01,-0.003,1778,0,0
3644113,10.161,0.464,0.117,-0.062,0.017,-0.019,1778,0,0
3644133,10.19,0.543,0.187,-0.053,0.018,-0.019,1778,0,0
3644154,10.144,0.622,0.194,-0.08,0.012,-0.018,1777,0,0
3644173,10.127,0.615,0.194,-0.093,-0.002,-0.018,1779,0,0
3644194,10.187,0.625,0.084,-0.069,-0.009,-0.011,1779,0,0
3644213,10.23,0.594,0.048,-0.064,-0.001,-0.011,1779,0,0
3644233,10.171,0.642,0.053,-0.062,0.009,-0.01,1779,0,0
3644253,10.144,0.706,0.089,-0.055,0.006,0.002,1778,0,0
3644273,10.214,0.649,0.043,-0.079,0.001,0.019,1779,0,0
3644293,10.223,0.558,0.101,-0.083,0.006,0.013,1779,0,0
3644313,10.197,0.584,0.101,-0.048,0.002,0.001,1778,0,0
3644333,10.137,0.603,0.141,-0.029,-0.006,0.003,1778,0,0
3644353,10.135,0.599,0.108,-0.054,-0.004,0.02,1778,0,0
3644373,10.116,0.508,0.093,-0.083,0.002,0.018,1778,0,0
3644393,10.132,0.476,0.12,-0.073,0.005,0.003,1778,0,0
3644413,10.084,0.462,0.117,-0.062,-0.0,-0.009,1777,0,0
3644433,10.147,0.467,0.048,-0.067,0.006,-0.018,1779,0,0
3644453,10.154,0.515,0.026,-0.061,0.02,-0.016,1778,0,0
3644473,10.132,0.524,0.096,-0.09,0.023,-0.014,1778,0,0
3644493,10.132,0.503,0.091,-0.087,0.015,-0.015,1778,0,0
3644513,10.163,0.524,0.036,-0.058,0.014,-0.038,1778,0,0
3644533,10.204,0.663,-0.005,-0.039,0.018,-0.042,1778,0,0
3644553,10.252,0.737,0.043,-0.056,0.024,-0.018,1778,0,0
3644573,10.257,0.618,0.081,-0.095,0.031,0.005,1778,0,0
3644593,10.216,0.491,0.141,-0.08,0.016,0.004,1780,0,0
3644614,10.245,0.496,0.141,-0.048,-0.001,-0.006,1778,0,0
3644633,10.238,0.558,0.074,-0.041,-0.002,-0.008,1778,0,0
3644653,10.156,0.634,0.038,-0.034,0.005,-0.01,1778,0,0
3644673,10.137,0.639,0.031,-0.057,0.006,-0.004,1778,0,0
3644693,10.13,0.685,0.081,-0.062,0.023,0.002,1778,0,0
3644713,10.127,0.587,0.108,-0.057,0.023,0.009,1778,0,0
3644733,10.144,0.524,0.065,-0.046,0.029,0.013,1778,0,0
3644753,10.06,0.457,0.086,-0.079,0.034,-0.003,1779,0,0
3644773,10.132,0.467,0.127,-0.057,0.021,-0.022,1779,0,0
3644793,10.206,0.615,0.163,-0.027,0.029,-0.026,1778,0,0
3644813,10.137,0.675,0.175,-0.065,0.029,-0.013,1779,0,0
3644834,10.123,0.608,0.17,-0.073,0.015,-0.006,1778,0,0
3644853,10.127,0.584,0.067,-0.063,0.01,-0.011,1778,0,0
3644873,10.163,0.508,0.005,-0.048,0.006,-0.017,1777,0,0
3644893,10.18,0.52,-0.041,-0.046,0.02,-0.018,1778,0,0
3644913,10.135,0.527,0.043,-0.065,0.027,-0.021,1779,0,0
3644933,10.156,0.589,0.086,-0.051,0.026,-0.026,1777,0,0
3644953,10.159,0.644,0.086,-0.041,0.02,-0.03,1777,0,0
3644973,10.228,0.721,0.093,-0.023,0.02,-0.013,1777,0,0
3644993,10.192,0.644,0.136,-0.053,0.023,-0.001,1776,0,0
3645013,10.245,0.543,0.17,-0.079,0.01,0.005,1777,0,0
3645034,10.293,0.532,0.144,-0.033,0.009,-0.004,1779,0,0
3645053,10.276,0.591,0.089,-0.015,0.023,-0.008,1777,0,0
3645073,10.199,0.649,0.153,-0.039,0.031,0.001,1776,0,0
3645093,10.195,0.69,0.213,-0.057,0.025,0.014,1777,0,0
3645113,10.228,0.661,0.254,-0.064,0.023,0.017,1778,0,0
3645134,10.178,0.596,0.263,-0.055,0.026,0.03,1778,0,0
3645153,10.154,0.532,0.275,-0.066,0.015,0.03,1777,0,0
3645173,10.144,0.453,0.172,-0.071,0.01,0.02,1777,0,0
3645193,10.12,0.527,0.175,-0.052,0.017,0.007,1777,0,0
3645213,10.08,0.584,0.168,-0.066,0.021,0.011,1778,0,0
3645234,10.104,0.51,0.156,-0.084,0.023,0.013,1777,0,0
3645253,10.116,0.51,0.184,-0.081,0.019,0.007,1776,0,0
3645273,10.082,0.558,0.223,-0.066,0.016,-0.001,1778,0,0
3645293,10.077,0.584,0.177,-0.055,0.001,0.001,1778,0,0
3645313,10.156,0.591,0.134,-0.06,-0.007,0.007,1777,0,0
3645333,10.159,0.532,0.089,-0.079,0.0,0.011,1777,0,0
3645353,10.072,0.515,0.151,-0.064,0.005,0.005,1777,0,0
3645373,10.082,0.555,0.158,-0.06,-0.006,0.005,1778,0,0
3645393,10.127,0.491,0.132,-0.07,-0.013,0.003,1777,0,0
3645413,10.12,0.448,0.091,-0.072,-0.003,-0.002,1777,0,0
3645433,10.101,0.431,0.139,-0.071,-0.01,-0.025,1778,0,0
3645453,10.226,0.524,0.019,-0.045,-0.011,-0.032,1778,0,0
3645473,10.254,0.548,-0.024,-0.04,0.006,-0.025,1777,0,0
3645525,10.187,0.46,0.168,-0.076,0.006,-0.015,1777,0,0
3645538,10.218,0.522,0.141,-0.043,-0.001,-0.029,1777,0,0
3645549,10.25,0.594,0.11,-0.0,-0.004,-0.034,1778,0,0
3645561,10.259,0.584,0.043,0.016,0.002,-0.027,1776,0,0
3645573,10.247,0.558,0.034,0.017,0.011,-0.019,1777,0,0
3645593,10.149,0.579,0.091,-0.033,0.025,-0.002,1777,0,0
3645613,10.092,0.469,0.201,-0.123,0.029,0.002,1777,0,0
3645633,10.147,0.491,0.256,-0.049,0.024,-0.013,1778,0,0
3645653,10.144,0.668,0.268,-0.019,0.025,-0.018,1778,0,0
3645673,10.072,0.706,0.215,-0.077,0.019,0.001,1778,0,0
