3372463,-2.811,8.511,2.191,-0.074,0.006,-0.023,1780,0,0
3372484,-2.885,8.672,2.133,-0.048,-0.008,-0.037,1781,0,0
3372504,-2.844,8.794,2.047,-0.048,0.008,-0.02,1780,0,0
3372524,-2.844,8.796,2.073,-0.063,0.019,-0.01,1781,0,0
3372544,-2.698,8.753,2.107,-0.066,0.023,0.006,1782,0,0
3372564,-2.689,8.626,2.186,-0.083,0.016,0.005,1780,0,0
3372584,-2.744,8.581,2.184,-0.067,-0.005,-0.006,1780,0,0
3372604,-2.835,8.715,2.109,-0.038,-0.007,-0.002,1779,0,0
3372623,-2.911,8.792,2.037,-0.041,0.002,0.017,1780,0,0
3372644,-2.837,8.753,2.006,-0.059,0.01,0.029,1780,0,0
3372664,-2.775,8.554,2.037,-0.071,0.024,0.029,1780,0,0
3372684,-2.758,8.471,2.114,-0.059,0.03,0.008,1780,0,0
3372703,-2.758,8.54,2.162,-0.055,0.023,-0.011,1780,0,0
3372724,-2.806,8.645,2.109,-0.05,0.018,-0.01,1780,0,0
3372744,-2.763,8.667,2.1,-0.056,0.023,-0.002,1781,0,0
3372764,-2.789,8.633,2.14,-0.074,0.038,-0.009,1779,0,0
3372783,-2.784,8.703,2.179,-0.051,0.03,-0.012,1780,0,0
3372804,-2.765,8.717,2.246,-0.075,0.006,-0.011,1781,0,0
3372823,-2.777,8.686,2.203,-0.066,-0.013,-0.006,1781,0,0
3372844,-2.792,8.693,2.088,-0.046,-0.003,-0.001,1780,0,0
3372864,-2.775,8.715,2.009,-0.048,0.014,0.006,1780,0,0
3372884,-2.753,8.667,2.049,-0.055,0.022,0.009,1780,0,0
3372904,-2.801,8.691,2.078,-0.069,0.02,-0.001,1780,0,0
3372924,-2.82,8.636,2.095,-0.098,0.006,-0.008,1780,0,0
3372944,-2.792,8.66,2.059,-0.055,0.011,-0.004,1780,0,0
3372964,-2.749,8.677,2.025,-0.052,0.033,0.004,1780,0,0
3372984,-2.749,8.643,2.054,-0.064,0.046,0.007,1779,0,0
3373004,-2.792,8.643,2.164,-0.069,0.039,0.001,1779,0,0
3373024,-2.837,8.636,2.184,-0.074,0.025,-0.0,1780,0,0
3373044,-2.806,8.631,2.207,-0.065,0.012,-0.004,1780,0,0
3373064,-2.792,8.701,2.16,-0.055,0.005,-0.006,1780,0,0
3373084,-2.782,8.72,2.114,-0.055,0.012,0.012,1780,0,0
3373104,-2.792,8.586,2.136,-0.086,0.017,0.015,1779,0,0
3373124,-2.722,8.54,2.152,-0.052,0.019,0.004,1779,0,0
3373144,-2.89,8.598,2.191,-0.045,0.009,-0.015,1779,0,0
3373164,-2.895,8.765,2.109,-0.044,-0.012,-0.015,1778,0,0
3373183,-2.744,8.696,2.133,-0.094,-0.007,0.002,1780,0,0
3373204,-2.643,8.55,2.143,-0.057,0.011,0.004,1778,0,0
3373224,-2.753,8.643,2.207,-0.033,0.012,-0.009,1781,0,0
3373244,-2.873,8.787,2.152,-0.051,-0.013,-0.008,1778,0,0
3373264,-2.777,8.739,2.042,-0.079,-0.025,0.014,1778,0,0
3373284,-2.667,8.562,2.006,-0.068,-0.001,0.015,1778,0,0
3373303,-2.679,8.571,1.968,-0.04,0.03,0.002,1778,0,0
3373324,-2.835,8.667,2.057,-0.051,0.038,-0.004,1778,0,0
3373344,-2.789,8.648,2.124,-0.086,0.007,-0.006,1778,0,0
3373364,-2.667,8.564,2.076,-0.091,0.001,-0.01,1779,0,0
3373384,-2.614,8.564,2.081,-0.055,0.022,-0.019,1777,0,0
3373404,-2.72,8.693,2.121,-0.014,0.034,-0.019,1777,0,0
3373424,-2.784,8.787,2.097,-0.031,0.025,-0.009,1778,0,0
3373444,-2.806,8.741,2.116,-0.084,0.011,-0.006,1777,0,0
3373463,-2.763,8.669,2.131,-0.07,-0.001,-0.011,1777,0,0
3373484,-2.746,8.686,2.09,-0.069,0.001,-0.008,1778,0,0
3373504,-2.713,8.633,2.033,-0.055,0.017,-0.0,1777,0,0
3373524,-2.796,8.677,2.028,-0.06,0.03,-0.008,1778,0,0
3373544,-2.835,8.763,2.011,-0.075,0.026,-0.004,1777,0,0
3373564,-2.78,8.674,2.131,-0.092,0.031,0.0,1777,0,0
3373584,-2.772,8.653,2.179,-0.05,0.037,-0.008,1777,0,0
3373604,-2.78,8.681,2.198,-0.051,0.03,-0.004,1777,0,0
3373623,-2.806,8.6,2.263,-0.076,0.015,-0.007,1777,0,0
3373644,-2.832,8.614,2.251,-0.065,0.005,-0.012,1778,0,0
3373664,-2.847,8.638,2.222,-0.051,0.002,-0.014,1778,0,0
3373684,-2.837,8.612,2.157,-0.066,-0.012,-0.015,1778,0,0
3373703,-2.746,8.583,2.143,-0.078,-0.012,-0.023,1777,0,0
3373724,-2.725,8.586,2.143,-0.073,-0.002,-0.029,1777,0,0
3373744,-2.765,8.619,2.145,-0.065,0.008,-0.024,1778,0,0
3373764,-2.808,8.686,2.181,-0.081,-0.011,-0.035,1779,0,0
3373783,-2.758,8.734,2.069,-0.064,-0.017,-0.03,1778,0,0
3373804,-2.739,8.775,1.985,-0.043,0.005,-0.015,1778,0,0
3373824,-2.732,8.739,1.944,-0.047,0.019,-0.013,1778,0,0
